Group	PFAM_PROPHANE	PFAM_MANTIS	KO_MANTIS	KO_MANTIS_CONSENSUS	GP_DB2Metagenome_F08	GP_DB2Metagenome_F06	GP_DB2Metagenome_F07	GP_DB2Metagenome_F01	MPA_DB2Metagenome_F08	MPA_DB2Metagenome_F06	MPA_DB2Metagenome_F07	MPA_DB2Metagenome_F01	MQ_DB2Metagenome_F08	MQ_DB2Metagenome_F06	MQ_DB2Metagenome_F07	MQ_DB2Metagenome_F01	PD_DB2Metagenome_F08	PD_DB2Metagenome_F06	PD_DB2Metagenome_F07	PD_DB2Metagenome_F01
k99_118884_1_k99_121292_1_k99_121346_1_k99_189870_1_k99_221896_1_k99_224588_8_k99_62645_1_k99_72323_5	-;-;-;-;-;PF00890;-;-;		K16886;K03388;K22176;K14108;K16886;K03388;K22176;K14108;K16886;K03388;K22176;K14108;K16886;K03388;K22480;K16886;K03388;K22176;K14108;K16886;K03388;K22176;K14108;K16886;K03388;K22176;K14108;K03388;K16885;	K03388K03388K03388K03388K03388K03388K03388K03388	0.0	2.0	4.0	2.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	2.0
k99_124621_1	-;	PF00004;	K03696;K03695;	K03695	8.0	18.0	34.0	30.0	1.0	7.0	15.0	11.0	0.0	8.0	32.0	12.0	6.0	26.0	44.0	32.0
k99_174430_1	PF07833;		K05772;		0.0	0.0	8.0	46.0	0.0	0.0	2.0	13.0	0.0	0.0	14.0	14.0	0.0	0.0	6.0	36.0
k99_182743_5	-;	PF01547;PF00528;PF03459;PF00005;	K02035;K10188;K01999;K02027;	K10188	76.0	114.0	188.0	170.0	19.0	52.0	77.0	73.0	20.0	44.0	142.0	52.0	48.0	112.0	158.0	164.0
k99_66095_36	PF00291;		K01754;	K01754	0.0	6.0	2.0	6.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	4.0	0.0	4.0	2.0	16.0
k99_102211_31	unclassified;				0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_163632_1_k99_67432_13	-;-;	PF09413;DUF2007;PF09413;DUF2007;	K00001;K00100;K08325;K19955;K00001;K00100;K08325;K19955;	K08325K08325	4.0	0.0	0.0	10.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	8.0
k99_43732_1	-;	PF00623;PF05000;PF04983;PF04998;	K03046;K13797;	K03046K13797	12.0	18.0	32.0	16.0	1.0	6.0	13.0	5.0	0.0	10.0	46.0	2.0	6.0	18.0	34.0	26.0
k99_121798_37	-;	PF00041;			6.0	0.0	0.0	6.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
k99_180680_1	PF12327;		K03531;	K03531	0.0	12.0	24.0	14.0	0.0	6.0	10.0	8.0	0.0	8.0	24.0	10.0	0.0	24.0	36.0	24.0
k99_175553_5_k99_217649_1	-;-;	PF01470;PF01470;			0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_121798_32	PF13855;	PF12972;PF12971;	K02377;K01205;	K01205	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_161566_1	unclassified;				2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_234757_20	-;	PF03193;	K06949;	K06949	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_116097_3	PF13240;	PF13308;PF13240;			0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_45636_28_k99_52623_1	PF01336;PF00152;		K01876;K01876;	K01876K01876	2.0	6.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	2.0	0.0
k99_191145_3_k99_194241_1	-;PF08659;		K01784;K12448;K17947;K08679;K01784;K12448;K17947;K08679;	K01784K01784	12.0	6.0	16.0	8.0	0.0	2.0	2.0	4.0	2.0	6.0	12.0	2.0	4.0	6.0	12.0	8.0
k99_18833_1_k99_243821_1	PF00160;-;	PF00160;PF00160;	K01802;K12736;K14569;K12733;K01802;K12736;K14569;K12733;	K12736K12736	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0
k99_32326_7	PF01183;	PF01183;	K07260;K01185;K07273;K01227;K01447;	K07273	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_34843_1	PF02952;	PF07882;PF02952;	K01818;K01804;	K01818	20.0	72.0	140.0	172.0	3.0	30.0	61.0	53.0	6.0	32.0	104.0	58.0	16.0	94.0	208.0	224.0
A0A0C4DH31_P23083	PF07686;PF07686;				4.0	8.0	20.0	4.0	1.0	2.0	6.0	1.0	0.0	2.0	14.0	2.0	2.0	4.0	14.0	0.0
k99_131723_1	-;		K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;	K00975	2.0	26.0	30.0	8.0	1.0	15.0	15.0	1.0	0.0	10.0	30.0	0.0	0.0	40.0	44.0	8.0
k99_119989_7_k99_165536_1_k99_236157_3_k99_255556_4_k99_55334_3	PF00266;PF00266;-;PF00266;-;		K03430;K00830;K03430;K00830;K03430;K00830;K03430;K00830;K03430;K00830;	K00830K00830K00830K00830K00830	0.0	0.0	6.0	10.0	0.0	0.0	3.0	5.0	0.0	0.0	6.0	2.0	0.0	0.0	4.0	10.0
k99_121798_25	-;	PF00215;	K13421;K01591;	K01591	0.0	40.0	32.0	24.0	0.0	15.0	13.0	7.0	2.0	18.0	26.0	4.0	0.0	50.0	32.0	32.0
k99_175278_1_k99_33187_1	PF01547;PF13416;				2.0	0.0	6.0	10.0	0.0	0.0	0.0	1.0	0.0	2.0	12.0	2.0	4.0	0.0	4.0	0.0
k99_243188_20_k99_257257_1_k99_9679_4	-;PF00118;PF00625;	PF00625;	K04077;K22447;K04077;K22447;K01591;K00942;	K04077K04077K00942	200.0	528.0	920.0	554.0	41.0	225.0	365.0	178.0	30.0	194.0	610.0	212.0	92.0	486.0	900.0	468.0
k99_100566_1_k99_103542_2	-;-;		K13730;K19701;K09667;	K09667	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_102211_29	unclassified;		K16795;K13171;		0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
k99_107223_3_k99_12839_3_k99_149299_6_k99_165003_5_k99_174335_15_k99_177857_1_k99_190007_9_k99_245840_20_k99_26504_18_k99_39226_11_k99_6689_1_k99_94929_55	PF08402;-;PF08402;-;-;-;PF00005;-;-;PF03459;-;PF13304;	PF01547;PF00528;PF08402;PF00005;PF01547;PF00528;PF08402;PF00005;PF01547;PF00528;PF00005;PF01547;PF00528;PF03459;PF00005;PF01547;PF00528;PF03459;PF00005;PF01547;PF00528;PF00005;PF01547;PF00528;PF08402;PF00005;PF01547;PF00528;PF08402;PF00005;PF01547;PF00528;PF08402;PF00005;	K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K11072;K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K10112;K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K10112;	K11072K10112K10112	2.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	2.0
k99_16567_2_k99_93646_3	PF00333;PF00333;		K02988;K02988;	K02988K02988	8.0	12.0	46.0	8.0	0.0	2.0	19.0	0.0	2.0	6.0	24.0	8.0	6.0	6.0	40.0	0.0
k99_121798_23	-;		K00254;K17723;K17828;K00226;	K17828	0.0	12.0	16.0	4.0	0.0	4.0	7.0	1.0	0.0	6.0	16.0	2.0	0.0	10.0	12.0	4.0
k99_176110_1_k99_190090_9_k99_207478_2_k99_255051_11_k99_4755_1	unclassified;PF13476;-;PF05139;PF00781;	PF05139;	K03631;K02850;K11211;K02848;K07178;K02527;K19302;K00573;K01322;K06880;K04718;K19302;K07029;	K03631K06880K07029	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0
k99_12190_20	PF03432;	PF03432;	K07126;K18434;K18974;		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_27994_7	PF00908;	PF00908;	K00067;K13312;K01790;K19068;K01710;K13316;K16438;	K01790	16.0	6.0	10.0	24.0	2.0	3.0	4.0	8.0	0.0	2.0	6.0	8.0	8.0	4.0	6.0	22.0
k99_139268_1_k99_29484_5_k99_42636_2	-;-;PF08423;		K03553;K03553;K03553;	K03553K03553K03553	2.0	8.0	10.0	26.0	0.0	4.0	5.0	12.0	0.0	8.0	8.0	12.0	2.0	12.0	12.0	34.0
k99_23633_1	PF03144;	PF03144;	K02890;K04040;K00236;K02358;	K02358	76.0	114.0	220.0	40.0	11.0	47.0	88.0	19.0	12.0	34.0	114.0	24.0	42.0	124.0	218.0	30.0
k99_173614_2	-;				0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
k99_153755_7	-;	PF00456;	K00615;	K00615	4.0	38.0	36.0	12.0	1.0	12.0	11.0	3.0	0.0	16.0	34.0	4.0	2.0	44.0	44.0	14.0
k99_102628_3	-;		K15016;K07516;K01782;K00074;K16024;K01825;K18612;K04940;K05556;K17735;	K00074	6.0	46.0	84.0	108.0	2.0	18.0	32.0	27.0	2.0	16.0	68.0	54.0	6.0	44.0	76.0	100.0
k99_132685_3	PF02915;	PF02915;	K05919;K00348;K07798;K22405;K19824;	K19824	58.0	74.0	182.0	262.0	11.0	33.0	78.0	82.0	2.0	28.0	102.0	94.0	28.0	70.0	160.0	226.0
k99_129358_2_k99_14708_1_k99_166226_2_k99_195481_9_k99_227201_2_k99_227248_6_k99_71561_4_k99_91360_2	-;-;-;PF05683;-;-;-;-;		K03780;K01678;K01676;K03780;K01678;K01676;K03780;K01678;K01676;K03780;K01678;K01676;K03780;K03780;	K03780K03780K03780K03780K03780K03780	0.0	20.0	34.0	6.0	0.0	6.0	10.0	2.0	0.0	12.0	38.0	0.0	0.0	20.0	24.0	0.0
k99_146593_21_k99_157794_18_k99_161512_1_k99_161665_94_k99_4599_68_k99_66512_42	-;-;PF00596;-;PF00596;-;		K03077;K03077;K03077;K03077;K03077;K03077;	K03077K03077K03077K03077K03077K03077	0.0	12.0	26.0	48.0	0.0	5.0	8.0	18.0	0.0	4.0	42.0	32.0	0.0	6.0	30.0	44.0
k99_260019_1	-;		K02688;	K02688	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	8.0	2.0	0.0	4.0	6.0	0.0
k99_68501_1_k99_68532_1	PF16499;-;		K07407;K07407;	K07407K07407	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
k99_146250_4_k99_159106_2_k99_196976_39_k99_215838_4_k99_249571_15_k99_24960_2	PF13437;PF13437;PF13437;-;-;-;	PF03977;PF04277;PF00364;PF01039;PF03977;PF04277;PF00364;PF01039;PF03977;PF04277;PF00364;PF01039;PF03977;PF04277;PF00364;PF01039;	K23351;K23351;K23351;K23351;K01960;K01572;K01571;K00627;K20140;K23351;K02160;K00645;K01941;K07402;K23351;	K23351K23351K23351K23351K23351K23351	4.0	0.0	4.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	4.0	6.0
k99_195396_50_k99_41788_1	PF14310;PF14310;		K05349;K01188;K01207;K15920;K05349;K01179;K01188;K17641;K00997;K01207;K01218;K20844;K15920;	K05349K05349	0.0	0.0	0.0	26.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	24.0
k99_174241_3_k99_209282_1	-;PF00342;	PF00342;PF00342;	K01810;K14801;K07516;K01810;K13810;	K01810K01810	8.0	56.0	88.0	8.0	2.0	26.0	38.0	0.0	8.0	20.0	66.0	0.0	8.0	74.0	118.0	0.0
k99_103390_8_k99_107281_9_k99_123697_2_k99_177388_1_k99_208218_1_k99_235355_1_k99_5624_1	-;-;-;-;-;-;-;	PF01547;PF00528;PF08402;PF00005;PF01547;PF00528;PF03459;PF00005;PF01547;PF00528;PF03459;PF00005;PF01547;PF00528;PF03459;PF00005;PF01547;PF00528;PF03459;PF00005;	K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K10112;K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;K10112;K06857;K02068;K17314;K05847;K10199;K11072;K02010;K15497;K02062;K17240;K10112;K02017;	K10112K10112	18.0	186.0	288.0	338.0	7.0	57.0	79.0	97.0	12.0	58.0	186.0	96.0	16.0	156.0	260.0	250.0
k99_236484_4_k99_41185_1_k99_77194_1	-;-;-;	PF02421;PF02421;PF02421;	K04759;K06398;K04759;K06398;K04759;K06398;	K04759K04759K04759	10.0	8.0	18.0	26.0	3.0	2.0	8.0	4.0	4.0	2.0	10.0	6.0	10.0	6.0	24.0	12.0
k99_152138_43	PF14559;	PF13676;			0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k99_115745_9	-;	UPF0210;	K09157;	K09157	6.0	36.0	58.0	36.0	1.0	10.0	17.0	13.0	0.0	18.0	40.0	16.0	8.0	34.0	50.0	34.0
k99_233705_2_k99_97924_2	-;-;	PF00886;PF00886;	K02959;K02959;	K02959K02959	4.0	6.0	12.0	0.0	1.0	2.0	3.0	0.0	0.0	2.0	6.0	2.0	4.0	12.0	20.0	0.0
k99_15789_8_k99_176853_4	-;-;				0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	6.0
k99_239430_3	-;		K18700;	K18700	0.0	0.0	6.0	14.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	14.0
k99_62396_3	-;	PF04539;PF00140;PF04542;PF04545;	K02342;K03089;K03087;K03086;K03093;K03091;	K03086	0.0	14.0	20.0	2.0	0.0	9.0	6.0	3.0	0.0	6.0	16.0	2.0	0.0	22.0	10.0	4.0
k99_109125_2	-;	PF00687;	K02863;	K02863	12.0	10.0	32.0	10.0	1.0	5.0	13.0	5.0	0.0	6.0	50.0	6.0	8.0	20.0	54.0	20.0
k99_234957_47_k99_236162_1	PF00238;-;		K02874;K02874;	K02874K02874	0.0	20.0	44.0	0.0	0.0	6.0	14.0	0.0	0.0	2.0	28.0	0.0	0.0	18.0	40.0	0.0
k99_241214_1_k99_66141_3	PF00575;-;		K00945;K02945;K03527;K12132;K02945;K03527;	K02945K02945	0.0	52.0	120.0	48.0	0.0	17.0	37.0	21.0	0.0	24.0	126.0	22.0	2.0	42.0	106.0	38.0
k99_197795_1_k99_5257_1	-;-;	PF01268;PF01268;	K00288;K01938;K00288;K01938;	K01938K01938	16.0	38.0	92.0	18.0	3.0	14.0	40.0	8.0	8.0	16.0	64.0	6.0	8.0	36.0	86.0	18.0
k99_187641_4_k99_221896_5_k99_29993_9	-;-;PF00037;		K17996;K17996;K17996;	K17996K17996K17996	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0
k99_107345_7_k99_131950_32_k99_14158_108_k99_156339_6_k99_168026_5_k99_170929_8_k99_219849_2_k99_224655_6_k99_225657_142_k99_229361_16_k99_59968_5	PF00795;PF00795;PF00795;-;PF00795;-;PF00795;PF00795;-;PF00795;PF00795;		K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;K01431;K12251;K18540;K11206;K01426;K10536;K13566;K01950;	K12251K12251K12251K12251K12251K12251K12251K12251K12251K12251K12251	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0
k99_147135_1	PF14693;		K02897;	K02897	8.0	20.0	30.0	16.0	1.0	7.0	12.0	6.0	0.0	8.0	36.0	6.0	8.0	10.0	26.0	16.0
k99_67658_6_k99_74655_4	-;-;	PF01649;PF01649;	K02968;K02968;	K02968K02968	0.0	18.0	20.0	0.0	0.0	5.0	1.0	0.0	0.0	8.0	26.0	0.0	0.0	14.0	22.0	0.0
k99_46215_4_k99_96068_3	PF08240;PF00107;		K00060;K00060;	K00060K00060	0.0	2.0	4.0	6.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0
k99_16188_1	-;	PF00281;	K02931;	K02931	8.0	72.0	72.0	146.0	2.0	22.0	20.0	51.0	4.0	26.0	62.0	38.0	8.0	84.0	92.0	230.0
k99_124478_1_k99_127188_3_k99_141570_1_k99_198731_5_k99_233419_1_k99_252378_3_k99_258600_2_k99_28245_55_k99_47598_20	unclassified;-;-;PF02782;-;-;PF13304;PF07221;PF00488;	PF03419;PF08676;PF02874;PF00005;PF07221;	K03572;K00880;K00854;K00851;K01818;K01804;K02006;K01787;K03555;K07456;	K03572K00880K01787K07456	2.0	12.0	30.0	18.0	1.0	3.0	7.0	5.0	0.0	8.0	22.0	6.0	4.0	18.0	26.0	26.0
k99_160516_40_k99_169886_1_k99_226187_2	-;unclassified;-;		K17866;K00002;K04072;K00380;K11173;K13954;K01125;K01027;K17866;K00002;K04072;K00380;K11173;K13954;K01125;K01027;K17866;K00002;K04072;K00380;K11173;K13954;K01125;K01027;	K04072K04072K04072	8.0	22.0	60.0	56.0	2.0	5.0	16.0	7.0	2.0	14.0	48.0	16.0	4.0	18.0	58.0	36.0
k99_165924_7	PF13416;				48.0	58.0	96.0	176.0	11.0	27.0	41.0	50.0	6.0	22.0	58.0	42.0	30.0	74.0	108.0	194.0
k99_114515_1_k99_131963_43_k99_136353_6_k99_14247_1_k99_22767_21_k99_253285_3_k99_51201_16_k99_81615_3	-;PF00970;-;-;-;-;PF00970;-;	PF02508;PF00175;PF05896;PF00111;PF00970;PF03116;PF04205;PF02508;PF00175;PF05896;PF00111;PF00970;PF03116;PF04205;PF02508;PF00175;PF05896;PF00111;PF00970;PF03116;PF04205;PF02508;PF00175;PF05896;PF00111;PF00970;PF03116;PF04205;PF02508;PF00175;PF05896;PF00111;PF00970;PF03116;PF04205;	K00351;K16246;K16161;K18225;K00351;K16246;K16161;K18225;K00351;K16246;K16161;K18225;	K00351K00351K00351	12.0	2.0	0.0	34.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	36.0
k99_196976_10_k99_250961_4	PF00440;PF00440;				0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_24649_5	PF00013;	PF03726;	K07571;K02945;K03527;K00962;	K00962	20.0	18.0	38.0	38.0	4.0	6.0	12.0	11.0	2.0	6.0	58.0	14.0	14.0	28.0	48.0	64.0
k99_164195_1	PF00725;		K15016;K07516;K01782;K00074;K16024;K01825;K18612;K04940;K05556;K17735;	K00074	0.0	0.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	2.0	10.0
k99_152138_39	PF04392;		K01989;K07315;K05832;	K01989	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0
k99_223670_3_k99_53037_3	PF00011;PF00011;		K13993;K13993;	K13993K13993	0.0	8.0	16.0	12.0	0.0	3.0	4.0	2.0	0.0	4.0	6.0	0.0	0.0	4.0	8.0	0.0
k99_24923_10	-;	PF02915;	K05919;K00348;K07798;K22405;K19824;	K19824	150.0	342.0	844.0	398.0	35.0	167.0	398.0	142.0	6.0	112.0	428.0	172.0	84.0	324.0	800.0	364.0
k99_123303_3	-;	PF00572;	K02871;	K02871	0.0	6.0	28.0	12.0	0.0	3.0	11.0	1.0	0.0	2.0	16.0	6.0	0.0	6.0	26.0	6.0
k99_107207_2_k99_159070_2_k99_56217_8_k99_8625_1	PF02614;PF02614;PF02614;PF02614;	PF02614;PF02614;PF02614;PF02614;	K01812;K01812;K01812;K01812;	K01812K01812K01812K01812	32.0	36.0	70.0	218.0	4.0	5.0	11.0	70.0	6.0	18.0	56.0	66.0	16.0	22.0	48.0	190.0
k99_123303_4	-;	PF00380;	K12757;K02996;	K02996	8.0	12.0	24.0	14.0	2.0	3.0	3.0	7.0	2.0	6.0	20.0	16.0	4.0	10.0	24.0	14.0
k99_77295_1	-;		K11440;K04072;K11173;K17067;K13921;K13954;K19954;K19714;K00001;K00100;K00043;K00086;K18120;K01714;K04022;K08325;K00217;K00048;	K04072	12.0	28.0	36.0	68.0	2.0	12.0	16.0	29.0	2.0	14.0	30.0	14.0	8.0	34.0	38.0	98.0
k99_148094_2_k99_152971_49_k99_257011_6_k99_26365_2_k99_40425_40_k99_69689_27	-;unclassified;-;-;PF01443;unclassified;				0.0	18.0	44.0	0.0	0.0	7.0	18.0	4.0	0.0	10.0	36.0	2.0	0.0	20.0	42.0	0.0
k99_240998_30_k99_67306_93	-;-;		K15256;K15773;K07075;K07110;K18831;K16868;K15546;K07726;K03088;K07729;K20388;K00634;K07467;		0.0	14.0	32.0	6.0	0.0	3.0	6.0	2.0	0.0	8.0	30.0	4.0	0.0	12.0	34.0	6.0
k99_53009_9	PF04321;		K01784;K12448;K17947;K08679;	K01784	4.0	8.0	12.0	14.0	0.0	3.0	5.0	5.0	0.0	2.0	8.0	4.0	4.0	6.0	10.0	18.0
k99_105866_13_k99_107146_1_k99_121798_12_k99_178926_1	PF00753;PF00753;PF00753;PF00753;		K12264;K03809;K22405;K12264;K03809;K22405;K12264;K03809;K22405;K12264;K03809;K22405;	K22405K22405K22405K22405	0.0	6.0	10.0	40.0	0.0	3.0	5.0	12.0	0.0	4.0	16.0	6.0	0.0	10.0	16.0	62.0
k99_208236_1_k99_99946_2	-;PF05690;		K03149;K03149;	K03149K03149	0.0	12.0	12.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	2.0	0.0	0.0	18.0	10.0	12.0
k99_104298_7_k99_189780_6_k99_229493_1_k99_244215_1_k99_33555_5_k99_35811_2_k99_49495_1	-;-;-;PF00175;-;-;-;		K02990;K01754;K02990;K01754;K02990;K01754;K15753;K15765;K16951;K16246;K00528;K14581;K00529;K17828;K18225;K18248;K11311;K15758;K00266;K01465;K18293;K18077;K22362;K20256;K22356;K02823;K05784;K16161;K00523;K05368;K02990;K01754;K02990;K01754;K02990;K01754;	K02990K02990K02990K02823K02990K02990K02990	6.0	0.0	2.0	14.0	2.0	0.0	0.0	4.0	6.0	0.0	0.0	4.0	2.0	0.0	8.0	8.0
k99_93291_1	PF00575;		K12132;K02945;K03527;	K02945	40.0	22.0	42.0	16.0	10.0	10.0	12.0	8.0	4.0	16.0	62.0	10.0	22.0	44.0	80.0	32.0
k99_111867_1_k99_111981_2_k99_117019_1_k99_138451_21_k99_147814_4_k99_197594_12_k99_239834_1_k99_65608_3	-;-;PF01487;PF01487;-;PF01487;PF01487;-;	PF01487;PF01487;PF01487;PF01487;PF01487;PF01487;PF01487;PF01487;	K03785;K01187;K03497;K13832;K03785;K01187;K03497;K13832;K03785;K01187;K03497;K13832;K03785;K01187;K03497;K13832;K03785;K01187;K03497;K13832;K03785;K01187;K03497;K13832;K03785;K01187;K03497;K13832;K03785;K01187;K03497;K13832;	K03785K03785K03785K03785K03785K03785K03785K03785	14.0	16.0	16.0	32.0	1.0	5.0	4.0	12.0	0.0	8.0	16.0	10.0	8.0	12.0	14.0	30.0
k99_231130_3	PF00005;	PF02653;PF00532;PF00005;	K10542;	K10542	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
A0A087WXX2_A0A3B3IS80_A8MVZ9_ALDOA_RABIT_H3BPS8_H3BQN4_H3BU78_J3KPS3_P04075_P05062_P09972_k99_67306_250	PF00274;-;PF00274;PF00274;-;PF00274;-;-;-;-;PF00274;-;	PF00006;PF01514;PF02108;PF08345;PF00813;PF01052;PF00771;PF01312;PF01311;PF01313;	K04061;K22510;K03229;K13820;K02556;K02401;		6.0	24.0	46.0	8.0	1.0	2.0	5.0	1.0	0.0	8.0	36.0	4.0	0.0	14.0	26.0	2.0
k99_231130_2	-;	PF18610;	K10540;	K10540	16.0	24.0	64.0	56.0	4.0	9.0	9.0	10.0	2.0	14.0	32.0	12.0	8.0	20.0	48.0	14.0
k99_107288_28_k99_182476_1_k99_196766_4_k99_40114_5_k99_86052_1	-;PF12481;PF13522;PF12481;PF13522;	PF00733;PF00733;PF00733;PF00733;PF00733;	K06927;K01953;K06927;K01953;K06927;K01953;K06927;K01953;K06927;K01953;	K01953K01953K01953K01953K01953	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_119039_1_k99_126541_8_k99_127862_2_k99_145048_94_k99_201221_1_k99_213791_5_k99_247378_1_k99_256040_5_k99_32292_1_k99_5146_5_k99_84059_1_k99_88461_22_k99_92050_1_k99_92991_1	PF02874;PF02874;-;PF00006;-;PF16886;-;-;-;-;PF02874;PF16886;-;-;	PF01813;PF01990;PF01992;PF01496;PF01991;PF00137;PF00006;PF01813;PF00306;PF01990;PF01992;PF01991;PF02874;PF00006;PF01813;PF00306;PF01990;PF01992;PF01991;PF02874;PF00006;PF01813;PF00306;PF01990;PF01992;PF01991;PF02874;PF00006;PF01813;PF00306;PF01990;PF01992;PF01991;PF02874;PF00006;PF01813;PF00306;PF01990;PF01992;PF01991;PF02874;	K02117;K02117;K02117;K02117;K02117;K02117;K02117;K02117;K02117;K02117;K02117;K02117;K02117;K02117;	K02117K02117K02117K02117K02117K02117K02117K02117K02117K02117K02117K02117K02117K02117	2.0	10.0	18.0	8.0	0.0	3.0	8.0	3.0	0.0	6.0	18.0	4.0	2.0	8.0	30.0	12.0
k99_201579_1	PF08267;	PF01717;	K00549;	K00549	6.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	4.0	4.0	0.0	4.0
