ProteinSubgroup	MQ_DB2Metagenome_GUT_10	GP_DB2Metagenome_GUT_08	MQ_DB2Metagenome_GUT_08	GP_DB2Metagenome_GUT_10	GP_DB2Metagenome_GUT_09	MQ_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_09	GP_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_08	PD_DB2Metagenome_GUT_08	PD_DB2Metagenome_GUT_06	PD_DB2Metagenome_GUT_09	PD_DB2Metagenome_GUT_10	MQ_DB2Metagenome_GUT_09	MPA_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_10
3c052bf3-9979-49f7-9145-692134454ef0	0	10	4	4	20	0	5	2	3	6	2	40	4	10	0	2
a937ecdb-3323-418b-bfb7-65aa09b52f09	4	6	2	18	22	0	8	4	2	4	2	46	26	16	1	6
66052284-db71-406e-a96b-c09f19811ad1	4	6	2	18	22	0	8	4	2	4	2	30	30	22	1	6
32d27736-11ba-4e3c-8d2b-af77e9f7496f	2	6	2	16	24	0	8	0	1	4	0	28	32	30	0	6
b974d644-b552-4b98-a46b-925e3d23bef9	2	6	2	16	18	0	7	0	1	4	0	38	28	16	0	6
f99490bc-f0e7-46a1-9293-286e1359d072	0	2	0	16	4	0	1	0	0	2	0	24	26	4	0	6
4d7a532a-f61b-44c9-bd38-b155872df261	0	8	2	4	10	0	0	0	0	6	0	10	2	6	0	1
ebd6ee75-2e34-462d-8bee-0b85803820a8	2	2	0	6	4	0	1	0	0	2	0	8	10	10	0	2
6124b96c-32c7-4fe5-a2ab-8b303277468e	2	2	0	12	6	0	2	0	0	0	0	8	16	6	0	5
e79c275b-9229-4e7b-b27d-b60460f37d40	0	8	2	4	6	0	0	0	0	6	0	6	4	2	0	1
cefc99f6-b700-4a8f-a3be-e76eedb7b03b	0	10	4	2	6	0	0	0	1	8	0	6	2	0	0	1
54cb8f8a-72e2-4b90-9880-8b9971f039e0	6	4	4	14	6	0	1	4	2	4	2	6	12	12	1	3
07d5e92f-fe75-42f9-80b2-05e4b466c561	4	2	2	10	4	0	1	2	1	2	0	4	12	6	1	3
0d27003e-c0ed-4cd1-93d6-6da359c02d9d	6	2	2	8	4	2	1	6	1	2	6	2	6	8	1	4
1086817c-f5fb-49d5-a492-ffbdbf5cbf17	12	10	2	20	40	0	2	0	0	6	0	30	16	16	0	6
c459db60-e3d9-4bce-a009-e4824aefa473	18	2	0	22	52	4	3	14	0	4	10	40	20	36	3	8
1820e57c-f629-4ace-b8f6-d64a295ff7b0	20	10	2	40	48	8	2	36	0	6	18	42	38	26	5	16
8dfdd7db-f586-4e59-86f2-52cb0bf9a4a2	20	10	2	40	48	6	2	28	0	6	14	42	38	26	5	16
f8646786-168d-4c73-9057-f0ea8d8313de	4	0	0	4	6	2	2	4	0	0	2	4	4	10	1	2
6727bc6a-c78c-4633-8e02-c37c9e5f2af2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fe506fd-8d97-40ae-a1d5-4555199f25b5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
f0b4b7e7-e575-4b37-8eef-50b92385c2dd	0	2	0	8	0	0	1	8	1	0	0	0	0	0	0	12
cbee6832-b399-451b-b773-08b754c54abd	0	6	4	8	6	0	1	0	1	4	0	4	10	10	0	3
fc4eb379-9dcd-4bc8-9952-c6a2ed93b74b	6	8	4	22	16	0	4	8	2	6	2	10	22	16	1	9
7844b71c-93eb-4f7c-8535-15ca8ebfe892	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735f3370-d2fa-4e6a-aacc-08e1a536667e	10	16	8	32	16	0	4	14	5	12	8	14	30	16	1	12
8f74a939-1e94-4310-b97d-2effe93e92a3	4	8	6	16	20	0	9	4	2	6	0	18	14	26	1	6
0dc9be1a-05f4-438e-b512-ab254902d0d0	4	2	0	4	0	0	0	0	0	0	0	0	4	0	0	2
57915f5f-c793-4683-af94-5b0418407dd0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0
3cbe8513-ab42-44c2-b697-1d128deead39	2	4	2	12	2	0	1	8	2	4	4	2	12	2	1	5
33ce966d-2703-459e-9001-7f5dc25eebc4	4	2	0	4	2	0	0	0	0	0	0	2	4	0	0	2
a3a560dc-61c4-4648-9770-c9c06368e1a7	0	2	0	8	2	0	1	2	1	2	0	2	12	0	1	2
67ffd53e-d54f-4baf-a54c-d04419e747d4	0	2	0	2	2	0	1	2	1	2	0	2	2	0	1	0
aad8ec97-209c-4716-bafb-57c5f2a03ca5	0	2	0	0	2	0	1	2	1	2	0	0	2	0	1	0
efb1e46d-7984-450f-9075-0705bd8d73ee	0	2	0	2	0	0	1	2	1	2	0	0	2	0	1	0
6b211b23-26ba-4fb1-8ce3-a775c5983d6d	2	2	0	2	0	0	1	2	1	2	0	0	2	0	1	1
da6daef5-d04a-45e4-b168-463480ee2088	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
a34e8659-a853-4692-9128-0e39e7e56a03	8	2	0	8	4	0	0	0	1	2	0	4	8	2	0	2
e49186b9-cbdb-4b07-b72e-ab48fbea7da0	2	4	2	20	12	0	1	0	2	4	0	8	24	4	0	6
1afd7ec8-8ec6-4834-9e2c-42e7cda32327	0	2	0	4	0	0	0	0	1	2	0	0	4	0	0	0
42d48b5d-f772-48fb-81c6-98224c7d03af	0	2	0	2	0	0	0	0	1	2	0	0	6	0	0	1
4be9a398-e3af-4af0-891f-e7739fedfc3f	0	2	0	2	2	0	0	0	1	2	0	4	0	2	0	0
26aa8eaf-8704-48ff-9131-67267dc7e474	0	2	0	0	4	0	0	0	1	2	0	4	0	2	0	0
e4ee4b6a-44aa-4b98-bd8d-ccb631c6219e	0	2	2	4	4	0	1	0	1	2	0	0	8	0	0	1
dfe25161-b0d2-4235-a9d0-45a74b64a2d0	0	0	0	4	2	0	0	0	0	0	0	4	4	2	0	1
2fb7fc63-ea06-4dd5-a6c7-a6472ac00bab	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
b9638fd5-f8a3-49f5-8145-1983f47024ea	0	0	0	0	4	0	0	0	0	0	0	4	0	2	0	0
0054778f-e8bb-4160-a36f-7c66dfa681a1	2	22	4	40	48	0	19	0	9	22	0	44	12	14	0	6
631735e2-87ca-4857-9199-dc9dc1cad727	6	128	44	58	280	2	94	12	53	134	6	296	28	142	2	13
d7e72813-904d-4fd6-85dc-08c5af3022a3	8	62	18	50	116	2	50	8	32	58	4	104	24	68	2	11
4442a56a-4e32-4162-bf43-5f62fb616ee2	2	94	32	42	158	2	53	10	39	110	8	180	18	138	2	10
61143c9d-6257-497d-b6fc-39850c22b57a	6	130	44	50	260	2	86	14	55	150	10	276	30	182	2	16
ba3ee6b0-a0f3-42a0-9277-0b3f8669a85f	10	64	16	54	108	2	44	8	33	60	4	94	24	50	2	11
aa9a492e-ac6b-4f28-a476-5d578718e676	0	0	0	14	6	0	1	0	0	0	0	4	4	0	0	3
523c0c4d-ddb8-4285-af02-307c25bbbc52	2	18	6	6	30	0	13	0	8	20	0	26	6	16	0	3
3b94b1f6-8df7-454c-8cb2-19b6143a44e4	4	48	16	32	92	0	27	4	18	44	4	82	16	60	0	7
77833d83-e6cf-4f21-a62b-7363f6e41348	4	108	38	42	212	2	64	12	42	112	6	222	20	152	2	9
8f34f208-f301-424e-99ea-54664b473804	8	96	34	62	170	6	64	24	40	92	12	150	40	118	5	11
9273f290-fc9b-45be-b059-9dafdd235b3c	2	54	14	40	112	2	42	8	24	54	6	104	12	56	2	6
b25bde8c-f2e8-443c-b912-ecddbe0627ed	8	122	40	48	246	2	89	12	48	136	6	272	34	140	2	14
ed9c7da7-982a-466e-ac96-385558bb9cca	4	96	30	40	174	2	64	12	44	116	10	202	22	128	2	12
95a2af23-eef9-400d-8276-dedc48d5863f	2	12	2	6	28	0	11	0	6	12	0	22	6	6	0	3
f7368f63-3281-4c7e-96c9-03a73e7fa22c	6	88	22	22	156	2	57	10	40	74	6	142	16	90	2	6
09644530-5324-422b-9011-2d52997795ae	2	92	32	42	154	2	53	12	38	108	10	176	18	130	2	10
1ee0f4cd-f677-4b67-8544-8de108033204	4	56	12	12	102	2	44	8	29	54	6	92	14	46	2	4
255ae437-0ec4-45ed-a093-ae4e0d5d19e4	2	44	10	6	74	2	33	12	23	42	6	68	6	32	2	3
150100a5-ac27-479d-bffc-477016246991	6	98	28	36	202	2	64	12	43	98	6	186	20	128	2	9
d2fb2679-cb7e-44b0-94ee-4da876073310	6	74	26	54	148	0	58	0	27	86	0	180	30	80	0	12
39a5ddd5-ab18-4abb-a817-3e650f229283	12	106	38	80	198	2	61	8	42	100	4	158	36	146	2	14
e932e278-3486-49e8-b3b4-9f0fd40395e7	6	84	22	22	168	2	59	12	38	78	6	160	16	102	2	6
9b99b563-9cec-4da3-941c-d90cf365e9d5	0	4	0	0	6	0	1	0	0	0	0	2	0	0	0	0
b189958f-6b69-41df-8067-aba0ee6da280	6	74	18	34	138	2	55	10	36	68	6	124	20	76	2	9
8cd1662e-5274-4046-80f5-43c7f3ec4df3	10	60	14	36	118	2	47	10	30	56	6	108	22	54	2	12
2e7c52aa-caf9-42e7-9de1-d5aeabd4875d	4	96	30	44	184	2	64	8	37	88	4	174	22	102	2	10
7ba1afd3-5762-4f7a-974a-81dc77ad53ee	6	96	30	34	196	2	65	14	44	96	10	184	20	128	2	9
d2d5236c-71d7-4cb6-8934-757c12a7aecd	6	130	42	54	248	2	84	14	58	140	10	262	28	172	2	15
c13d23e5-ea2a-457d-9069-5e61df9427cc	2	52	14	36	82	2	32	8	25	52	4	76	10	38	2	4
e8687295-a16a-42e1-8db3-7450475a5623	4	48	16	42	94	0	34	2	17	64	0	132	18	68	0	6
c6f18d1a-4018-4146-8986-65d78fc89b45	6	84	26	36	160	0	55	2	36	98	2	184	22	110	0	8
61a0a166-9de3-4a2f-9a17-42199388b855	0	12	6	22	42	0	6	2	1	14	0	38	4	28	0	3
3296c6b6-d8cc-4d40-a470-9b8e1179ef27	0	66	24	8	144	2	47	8	23	62	6	146	8	74	2	3
e59ea343-3d53-4d28-a2f2-e5937454968d	8	52	14	52	92	2	35	8	24	52	4	84	20	42	2	10
19eb5f84-c341-4d54-ab47-998343a4be52	4	56	12	12	96	2	42	8	29	56	6	90	14	44	2	4
134efe12-c306-448e-b125-1fd7ddea562f	12	40	20	26	60	0	22	0	16	38	0	56	24	66	0	8
8c342445-3b68-4228-8faf-806133e8fd66	4	138	46	62	276	2	87	18	56	146	10	288	28	164	2	17
d0a4d062-c53d-41ce-8709-e90a3ded74d7	6	88	24	36	176	2	63	10	37	78	6	164	20	102	2	9
380542fd-b70f-45da-ad82-e4678a055ba4	4	110	38	46	212	2	73	12	47	132	10	238	28	150	2	15
05b153f5-66fd-4013-9308-222e10fef6a5	2	20	6	40	34	0	12	0	8	24	2	26	12	6	0	6
542c3c06-59b7-49c2-856a-b95b874595c7	2	46	16	34	86	0	27	0	14	38	0	84	10	72	0	4
49de4356-4290-4c8d-a122-671040eab30d	6	94	26	36	178	2	62	12	43	90	10	164	20	114	2	9
e21b740a-294c-451b-9ca0-3262bf639485	6	96	30	40	184	2	71	8	41	106	4	204	24	106	2	9
24b27ac2-6912-4c49-a73b-c75707ea2b93	22	80	32	78	180	2	70	8	37	74	4	152	40	124	2	18
c627eb91-bcbf-47fe-989a-4bbba008f9e7	6	114	34	50	214	2	73	14	42	108	10	210	26	132	2	12
8d794a13-32a4-44b5-bc20-8320001aea13	6	90	26	34	174	2	63	14	39	84	10	166	20	104	2	9
172a20e1-2243-4d46-bde9-e3bc5a7e9512	4	108	36	44	204	2	73	12	48	118	8	216	26	134	2	13
e408357f-3caa-4fcf-844d-bd682aefb936	10	26	6	22	50	0	19	2	12	22	2	42	18	24	0	9
56a5ca00-d5f6-4e10-ad7a-d2b58595a1d0	8	58	14	50	108	2	48	8	30	56	4	102	24	64	2	11
b8f96f37-0329-4ed0-8b58-d57612556f95	2	38	8	8	74	2	32	8	21	40	6	68	8	28	2	3
6f0279ad-4944-4101-b3ab-90179109350a	6	98	28	44	172	2	67	10	43	84	6	164	20	104	2	9
fbdaf86d-5666-4a8e-9dd9-05cee271736d	4	88	28	40	152	2	55	8	36	78	4	140	16	94	2	7
3ddd74df-1ac3-451f-958f-673f7d0cf830	6	90	24	38	176	2	61	12	37	84	6	166	22	102	2	9
28672195-8391-43d5-ab4a-41f983a2c65a	2	54	18	6	100	2	39	8	29	56	4	94	6	68	2	3
a0f95ef8-fb6b-4e8e-92c9-db87a7d0645c	2	50	14	28	108	2	39	8	22	48	4	94	16	56	2	6
ef1a4040-0ee7-45d9-8f92-6324bf586683	0	8	2	32	20	0	7	0	3	10	0	22	4	8	0	3
3fa622a3-cf66-4555-9f4e-13e71d7efe38	6	84	24	42	148	2	62	10	38	104	4	186	24	90	2	9
32cb9735-b025-48bc-ae7e-6416bf2a9c6b	4	74	22	30	130	2	50	10	34	74	4	124	16	82	2	7
54cea0c8-c07f-4f87-80bb-d3c7b58adcb5	2	48	10	8	96	2	40	8	24	48	4	90	8	36	2	3
f070aee0-8f0d-4e80-a38e-1315d0dede02	6	104	30	50	190	2	70	12	42	102	6	198	26	122	2	12
757fab9a-e8bc-4636-a3a4-8ff0b0a44ad9	2	60	18	10	120	2	43	10	26	54	6	112	10	80	2	3
827387a2-544b-449a-af2d-544bc15ace05	4	56	12	44	100	2	42	8	29	54	4	90	18	44	2	8
48aea067-0cb5-487c-bbb2-3905e5a89022	2	54	12	38	98	2	40	8	27	58	4	92	10	40	2	6
d760a45e-0803-496c-af0f-13aad260c031	0	6	2	0	8	0	3	0	1	4	0	4	0	10	0	0
67631c37-9eb2-4094-938e-6d0746fb055d	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
f5cbb16d-e4bc-440f-8cf9-61214461df6c	6	28	8	14	56	2	23	8	16	28	4	54	10	36	2	4
619b0620-9b1a-4873-963e-ededc2ec5cec	0	28	16	6	48	0	14	0	9	24	0	30	4	38	0	2
419c5e13-861d-4713-9952-0f4e786cf9cd	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
d9b3530b-dad3-46b4-9163-fd5dcf7e6667	0	30	8	6	50	2	22	8	16	32	4	48	8	22	2	0
0a5605f8-e4e2-433f-896a-0d63513181d3	0	32	10	0	64	2	23	8	16	34	4	64	0	44	2	0
167537a0-2e0c-4423-95f6-069a93fd5812	8	0	0	12	0	4	0	16	0	0	6	0	14	0	1	4
31c19929-55be-49ea-820c-fe9a9728275f	8	2	0	10	0	0	0	0	0	0	0	2	10	0	0	3
f8a4a6fa-4690-46ca-9d6e-c3075ce7cf8d	28	24	12	48	48	0	17	0	9	14	0	38	38	34	0	21
cbd128c9-1f7d-4bf7-9fea-7e4f80c7e350	16	16	12	28	42	0	16	0	7	14	0	34	16	40	0	7
6979b0a8-e188-428d-b9cf-8c05d03bd685	6	0	0	10	0	0	0	0	0	0	0	0	10	0	0	3
f0bb9a78-b0ff-4e4a-9684-e099d8bb8ebd	16	22	14	26	38	0	13	0	10	20	0	28	10	38	0	7
159398cb-8f34-4524-aea7-18912bbc339b	0	0	0	2	0	0	0	8	0	0	8	0	0	0	2	3
97446758-e799-42a0-a887-749a577dc7a5	10	0	0	36	0	2	0	4	0	0	4	0	32	0	1	13
53834527-2f00-465d-8e05-423007fb66d7	16	14	10	22	32	0	10	0	6	12	0	26	10	30	0	7
5a2f19b0-c4a0-4e68-ae60-10890904240c	26	24	16	36	60	0	21	0	12	22	0	50	24	58	0	11
00bda259-0910-47a3-8eb8-3e6f6489aeba	14	18	10	26	42	0	11	0	6	14	0	36	8	38	0	7
cacc7462-4384-4140-834a-65b0458f1b13	84	154	92	254	322	22	124	104	68	138	52	272	230	282	19	91
d24f4b9d-5919-44fc-8d77-a1c991af1cc9	24	30	16	36	62	0	22	0	12	22	0	50	22	58	0	10
ed45bea2-7752-4e0a-9e11-9f04f06e89c3	0	2	2	2	0	0	0	8	1	4	8	4	0	0	2	1
0fd0994d-6a83-4704-b068-c03e467fcfb1	2	0	0	8	0	0	0	0	0	0	0	0	12	0	0	4
69b05bd4-7964-4170-ba91-4083fc1457ba	4	0	0	12	0	0	0	0	0	0	2	0	10	0	0	4
e3aa495d-1343-47c1-b8cc-0d329df42e9e	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
f2a37169-27dd-4fe0-84b3-0d5152778076	2	0	0	12	4	0	1	0	0	0	0	2	16	10	0	6
aa0ce3b0-e2ae-49b4-ada1-967da71626f7	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0
69bae0da-1eac-44c3-bc18-dc8edd27e524	8	0	0	6	0	0	0	0	0	0	0	0	6	0	0	3
d306ce7e-8bf1-4e68-8ffb-3385a60a69b9	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0
e7dbe332-8159-44e9-a26d-a53e4409ceb5	0	0	0	2	0	6	0	24	0	0	16	0	4	0	2	0
a07dccf8-ce02-4481-8ea8-32624d5cb715	0	0	0	0	0	2	0	10	0	0	4	0	0	0	2	0
b91b74d6-57e7-4622-8055-9159dcf67763	6	2	0	12	2	0	1	0	0	2	0	2	12	0	0	5
8e2fdf72-1bfb-4b28-9140-e9877a7b3f8a	2	2	0	4	2	0	1	0	0	2	2	2	4	0	0	2
dccf3d6a-a62f-4211-a339-43c0f1d576f4	6	8	0	16	4	0	1	4	0	2	2	6	16	0	0	7
be037a75-ee31-4814-b98b-7d3257033201	8	2	0	24	4	0	1	6	0	2	2	6	18	0	0	9
693e7b98-246d-4acf-9017-77b14ac34ee2	0	4	0	0	4	0	1	4	0	4	2	2	0	4	0	0
4a944e4c-b168-4ff0-b7d2-d4ef4cf52668	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7957f7b0-e93c-4550-a989-8ce42b0a7f8f	34	2	0	58	0	0	0	0	0	0	0	0	56	0	0	28
da37a98c-0748-48b6-9522-cad0ac0a4b87	20	2	0	18	0	0	0	0	0	0	0	0	12	0	0	7
01812cf5-435b-4207-b2d4-7cf095565b78	0	2	0	0	6	0	1	0	0	2	0	6	0	2	0	0
023179f0-9d41-4cb5-bb53-6f803dff850e	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
4a0f63b4-bc52-4fd5-9ee6-d6c5d6cac8d4	0	0	0	2	2	0	1	0	0	0	0	2	4	2	0	0
63531a33-ac2f-4b3c-8551-c90b76598e9d	2	0	0	4	0	0	0	0	0	0	0	0	4	0	0	2
78267ba7-0f12-4be2-9f4e-dc8b8e88381d	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0
f9611bc6-275b-49b9-a60f-753d1a33a63c	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0
b74885c2-a24e-4826-848c-16ccd2b15228	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
cc0f5a81-9bc7-40f9-8ea5-0cbd7bc885a4	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
f50340c7-dda2-4678-a4b6-c52af2dca434	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
bbe7e116-f3f8-4932-9c8c-ef9053bbe77c	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15cbff2a-4fbd-415b-b47a-bf68687a9e26	10	0	0	38	0	0	0	4	0	0	2	0	26	2	1	7
be0cbcda-2f9e-4451-b18b-aa5a3a8687fa	12	2	0	24	2	0	1	0	1	2	0	2	16	2	0	11
3b325609-45ba-4fa8-89b9-783b63e17a3d	6	0	0	18	0	0	0	4	0	0	2	0	10	2	1	7
f196cecb-7078-42bf-9dd0-e151b396c569	4	4	2	12	14	0	5	0	3	2	0	4	10	12	0	4
0d614002-4cfc-489a-a3c4-923436fabecd	6	0	0	8	0	0	0	0	0	0	0	0	6	0	0	1
40391502-f869-4a70-ac7b-3c3f19a2aa91	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
65802bdb-c6ae-48c9-a416-3a9564671751	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
603688c4-9b3e-47a7-8354-c6c9f5482a63	2	2	0	4	0	0	0	0	1	14	0	0	2	0	0	1
0ba4f097-f074-4ea1-8e62-4e15ad73ddec	0	2	0	6	0	0	0	0	1	14	0	0	4	0	0	0
5906fda5-9ae0-4c52-8cd5-60bc2d9515db	6	2	0	12	0	0	0	0	1	14	0	0	6	0	0	0
a8656c26-f3a6-4a4a-ac03-4c7d8aee57e5	0	2	0	4	0	0	0	0	1	14	0	0	2	0	0	0
b4c073d4-c173-4813-9038-f878177f876d	0	2	0	2	2	0	0	0	1	14	0	0	0	0	0	0
6d87ab3f-b16a-4fe3-8a8e-095f6d4f9c13	10	2	2	20	0	0	0	0	1	2	0	0	28	0	0	4
67b2081c-27bb-4b05-9b7a-2e595a5ae257	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0
26fd8be7-125d-473a-bd8d-9135f360e062	10	0	0	18	0	0	0	0	0	0	0	0	28	0	0	5
f319790b-d024-4e2a-9d02-87def068a3aa	0	2	2	0	0	0	0	0	1	2	0	0	14	0	0	2
7e5da513-f0aa-44af-93ea-ba15f1c56e79	0	0	0	4	2	0	1	0	0	0	0	2	0	0	0	0
185c9bd3-6353-4d89-b25e-f2d8f83289bd	0	2	0	2	2	0	0	0	1	4	0	0	0	0	0	0
7f82b7d1-f8a3-4641-94d1-b8c68d453ba8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
bc73043e-ea56-49c6-9c21-c9334c8d44da	0	0	0	12	4	0	0	0	0	0	0	2	22	0	0	3
092c6c27-c915-4a1b-847b-4abadc77c9ca	0	0	0	4	4	0	0	0	0	0	0	2	4	0	0	2
e1dcfdec-0f84-40e6-b884-48bd37b8ca25	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	2
75fa48d8-ba7d-47dd-af97-55868b5136a6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
c85acbf5-5ea2-4838-acf2-bfd4c26da14a	8	4	2	22	0	0	0	0	2	2	0	0	12	0	0	7
8d9ac5c3-50c4-4243-a89f-6a927924e322	8	4	2	14	0	0	0	0	2	2	0	0	10	0	0	5
d8448720-9680-46af-83eb-648634a4b064	0	4	2	4	30	0	4	0	1	8	0	44	4	22	0	0
15df9058-b0cc-4162-b511-d88300f9ba79	2	6	4	8	48	0	6	0	3	4	0	40	6	54	0	0
6de50e00-3992-4a22-bc7e-9edd494e242d	0	4	2	4	32	0	4	0	1	8	0	46	4	24	0	0
7109f8d7-f22b-4a0d-9e18-468cdd28e183	0	0	0	0	6	0	0	0	0	0	0	10	0	4	0	0
35e98bda-38a0-49d0-b697-a7316b3f5cae	0	2	2	0	10	0	0	0	1	2	0	12	0	10	0	0
1c983e82-54eb-46b3-9219-b753b8a8c3c1	0	2	2	6	4	0	2	0	1	4	0	8	4	2	0	1
76841b2e-ea00-435a-8a0a-f652a4c76a1d	0	8	2	6	46	0	6	0	3	8	0	54	6	54	0	0
b29f5cc5-316a-412d-83ae-fe4800086173	0	4	2	4	30	0	4	0	2	2	0	32	4	28	0	0
a7837891-2b96-4b80-9b4f-fd2eae6181a2	0	2	2	2	4	0	2	0	1	4	0	8	6	2	0	1
6083db53-67fc-41d0-9613-da2871548125	0	2	0	0	16	0	1	0	0	4	0	28	0	28	0	0
24c3b481-cee5-4bb9-9c8b-e02382f034e0	0	0	0	4	18	0	2	0	0	0	0	20	4	12	0	0
310230bf-9006-4eb4-bfee-1b08709bb14d	0	2	2	0	14	0	1	0	1	2	0	10	0	16	0	0
0b40c2d8-ddd4-4151-9c3a-0c50bf2bf72a	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4de86c79-6306-409e-87d2-baff4555d76a	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
cb1478ef-f790-469d-99b2-8a1278d4a97b	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
b5457376-7984-49b4-9536-13d20281ca36	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
c5181be0-3854-4e84-8143-c5ec2c109410	0	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0
a4d5a9df-2cda-4e4c-bb4a-8ebe89300ed9	28	42	20	48	34	0	17	0	15	34	0	32	38	52	0	16
69f3fe9e-027d-4c15-bd50-26cad819f09d	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
f60ccd02-8158-4dc5-9439-1ea47cf44955	6	0	0	8	0	0	0	0	0	0	0	0	8	0	0	4
cfed54d2-be2c-4a26-a68c-c792a8b18f54	2	0	0	6	0	0	0	0	0	0	0	0	4	0	0	2
aa7c2e59-a769-4513-b083-56d3e59e6ea4	4	0	0	6	0	0	0	0	0	0	0	0	4	0	0	3
53bbfe4a-659d-4939-b09c-60860332d510	2	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0
33c65d88-4c20-4b5d-b55e-da28aee7fdee	2	0	0	4	2	0	1	2	0	0	0	2	2	6	0	2
e423c8ea-c73a-4f3d-aa35-8c41da3298ee	6	16	6	18	10	0	2	0	3	14	0	6	22	2	0	6
4e115541-6dc2-42b1-9798-0d077e779bf6	4	8	4	10	0	0	0	0	2	6	0	0	14	0	0	4
18cbc843-3ffb-4121-935f-4d190e2fc30a	4	8	4	10	0	0	0	0	3	8	0	0	14	0	0	4
0b3cd236-c9e3-46fb-9463-808e6345747e	2	6	2	2	8	0	3	0	3	8	0	6	0	14	0	1
7e600191-b0b1-4ca9-aa04-261bbb1fb293	0	6	4	2	2	0	1	0	1	6	0	2	2	4	0	0
69d30890-0606-4779-bbe4-97b4c750ca87	4	6	4	10	2	0	1	0	2	8	0	2	14	4	0	4
a1151ef1-43cf-4e39-a182-63fe5407f6fb	0	8	4	0	10	0	3	0	3	6	0	8	0	10	0	0
c6e30404-7db5-4543-be17-a4f813b0ce9d	0	4	4	0	10	0	4	0	2	4	0	8	0	16	0	0
63b4ea2b-191e-4687-9818-a24d6a875e6c	4	56	28	24	124	6	63	24	29	78	14	140	12	80	5	6
da5809ca-1afc-47fc-9d3f-53da8bff095c	0	46	16	10	130	4	66	18	24	52	10	140	6	80	4	2
07fef2c7-5b7d-4c73-8327-9ae43ec869cc	2	22	10	8	50	2	20	4	7	20	2	44	6	50	0	4
852b9184-b179-4e8a-81d6-d06f0577d328	2	50	22	16	148	6	73	26	26	68	16	168	6	88	6	3
be7fa496-618b-4468-9140-60bf6f212b6c	0	44	16	12	102	4	52	18	25	52	10	104	6	62	4	5
fb31150e-e446-4976-8672-6113e6fb9117	0	46	16	10	130	4	66	18	24	52	10	140	6	80	4	2
495980b8-8c54-4713-9d29-f4055c0f451c	0	42	16	12	100	4	52	20	24	50	10	102	8	60	4	3
1bde6ed8-7965-4574-82dd-605580094f9d	2	54	20	20	164	6	71	28	24	64	16	166	8	92	5	4
06152b46-573c-4c4e-9e18-617c790f449a	0	50	14	10	138	4	62	22	22	48	12	134	6	76	4	2
ed4e8bbc-65f0-4151-9e8b-bec298294589	2	10	6	10	44	2	17	2	4	8	0	36	6	46	0	4
e717545e-86ee-402b-a398-a3af6e8d534b	0	48	14	12	110	4	48	22	23	48	12	98	6	58	4	5
5ffbc30e-0a70-4272-a3c6-d472bca40e5d	0	4	0	0	22	0	8	4	1	2	2	16	0	18	0	0
dc0bba56-2078-4e6c-a689-cbba520a34ac	4	14	12	16	48	4	19	4	6	24	4	54	6	40	1	5
1fce726a-9941-4704-87de-c7b41835a979	2	12	6	12	38	2	12	0	5	10	0	30	6	34	0	7
a564b81c-d07b-4989-8dcb-6c60c08c610b	2	24	18	10	50	4	21	0	8	26	0	86	8	60	0	4
c09a3b08-b456-4f69-8133-01f9d670ebcb	4	18	10	20	26	2	13	0	6	16	0	68	22	46	0	8
